spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
3200,9600,3200,16000,0,1,0,0.2,0.6,0.2,4,4,4,4,0,"[""1144549437"", ""98582110"", ""2059712766"", ""865846625"", ""2566692615"", ""395944548""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4000,6400,11200,21600,0,1,1,0.18518518518518517,0.2962962962962963,0.5185185185185185,4,4,4,4,0,"[""1144549437"", ""98582110"", ""3862866912"", ""1644605047"", ""2603935618"", ""112198670"", ""3970837787"", ""1976391348"", ""3190916303"", ""343572757""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
5600,4800,6400,16800,1,1,1,0.3333333333333333,0.2857142857142857,0.38095238095238093,4,3,4,4,0,"[""3862866912"", ""1144549437"", ""395867183"", ""98582110"", ""2603935618"", ""2163598980"", ""3190916303"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
2400,3200,11200,16800,0,0,1,0.14285714285714285,0.19047619047619047,0.6666666666666666,4,3,4,3,0,"[""1009965641"", ""98582110"", ""1437614329"", ""2603935618"", ""2829638276"", ""3190916303"", ""380806748"", ""3577481646""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
2400,800,7200,10400,0,0,1,0.23076923076923078,0.07692307692307693,0.6923076923076923,4,4,4,4,0,"[""1009965641"", ""395867183"", ""3399065363"", ""465043967"", ""3577481646""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8800,6400,8800,24000,1,1,1,0.36666666666666664,0.26666666666666666,0.36666666666666664,4,4,4,2,0,"[""395867183"", ""3862866912"", ""98582110"", ""1144549437"", ""4075861416"", ""3028234315"", ""3261353684"", ""1976391348"", ""465043967"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,4000,3200,12000,1,0,0,0.4,0.3333333333333333,0.26666666666666666,4,3,4,4,0,"[""98582110"", ""2064029594"", ""395867183"", ""3731635960"", ""1437614329"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,4000,12800,20000,0,0,1,0.16,0.2,0.64,4,3,4,3,0,"[""98582110"", ""1144549437"", ""1437614329"", ""1644605047"", ""3074274290"", ""3577481646"", ""1976391348"", ""395944548"", ""7409189""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,800,14400,20000,1,0,1,0.24,0.04,0.72,4,4,4,4,0,"[""1144549437"", ""98582110"", ""395867183"", ""2829638276"", ""395944548"", ""3190916303"", ""2519598785"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,6400,4800,18400,1,1,1,0.391304347826087,0.34782608695652173,0.2608695652173913,4,3,4,4,0,"[""3862866912"", ""395867183"", ""1144549437"", ""4075861416"", ""3731635960"", ""112198670"", ""2603935618"", ""2121044373"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,8000,6400,19200,1,1,1,0.25,0.4166666666666667,0.3333333333333333,4,4,3,4,0,"[""3977876567"", ""1144549437"", ""3862866912"", ""3077079169"", ""2407781327"", ""3074274290"", ""380806748"", ""3190916303"", ""465043967"", ""1998374645""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
2400,4000,6400,12800,0,0,1,0.1875,0.3125,0.5,4,4,4,4,0,"[""3862866912"", ""1144549437"", ""1672893796"", ""2163598980"", ""2121044373"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8000,1600,6400,16000,1,0,1,0.5,0.1,0.4,4,4,4,4,0,"[""393974127"", ""2064029594"", ""3791587546"", ""98582110"", ""876563814"", ""395944548"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,3200,3200,11200,1,0,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,4,4,4,4,0,"[""98582110"", ""3862866912"", ""395867183"", ""1009965641"", ""112198670"", ""876563814"", ""395944548""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
6400,8000,4000,18400,1,1,0,0.34782608695652173,0.43478260869565216,0.21739130434782608,3,4,4,4,0,"[""1144549437"", ""395867183"", ""1932939246"", ""3633614685"", ""3399065363"", ""865846625"", ""465043967"", ""2121044373""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,7200,8000,18400,0,1,1,0.17391304347826086,0.391304347826087,0.43478260869565216,3,4,3,3,0,"[""98582110"", ""395867183"", ""1235347618"", ""3399065363"", ""876563814"", ""3731635960"", ""380806748"", ""3190916303"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
6400,12800,5600,24800,1,1,1,0.25806451612903225,0.5161290322580645,0.22580645161290322,3,4,4,4,0,"[""2481177645"", ""1144549437"", ""98582110"", ""2603935618"", ""3491236900"", ""2163598980"", ""1644605047"", ""465043967"", ""395944548"", ""1976391348""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
5600,1600,8000,15200,1,0,1,0.3684210526315789,0.10526315789473684,0.5263157894736842,4,4,4,4,0,"[""393974127"", ""395867183"", ""1144549437"", ""3077079169"", ""3970837787"", ""3577481646"", ""1976391348""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,4000,6400,13600,0,0,1,0.23529411764705882,0.29411764705882354,0.47058823529411764,4,4,4,4,0,"[""3862866912"", ""1144549437"", ""3077079169"", ""2603935618"", ""1437614329"", ""3361075077"", ""2519598785""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,10400,1600,15200,0,1,0,0.21052631578947367,0.6842105263157895,0.10526315789473684,4,3,3,4,0,"[""98582110"", ""1144549437"", ""2829638276"", ""951866250"", ""3731635960"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
2400,7200,3200,12800,0,1,0,0.1875,0.5625,0.25,4,3,4,4,0,"[""1144549437"", ""3077079169"", ""3140772621"", ""3970837787"", ""1437614329"", ""2603935618"", ""2121044373""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,6400,9600,19200,0,1,1,0.16666666666666666,0.3333333333333333,0.5,4,4,4,4,0,"[""1144549437"", ""395867183"", ""3074274290"", ""3140772621"", ""2566692615"", ""2081037738"", ""3577481646"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8000,3200,12000,23200,1,0,1,0.3448275862068966,0.13793103448275862,0.5172413793103449,4,4,4,3,0,"[""1144549437"", ""395867183"", ""2481177645"", ""98582110"", ""3731635960"", ""465043967"", ""915014646"", ""395944548"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8000,3200,8000,19200,1,0,1,0.4166666666666667,0.16666666666666666,0.4166666666666667,3,3,4,3,0,"[""395867183"", ""2064029594"", ""1009965641"", ""3862866912"", ""1932939246"", ""1672893796"", ""3970837787"", ""2829638276"", ""3577481646"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,4800,11200,23200,1,1,1,0.3103448275862069,0.20689655172413793,0.4827586206896552,1,3,1,0,0,"[""98582110"", ""1144549437"", ""26002154"", ""395867183"", ""3862866912"", ""1437614329"", ""2163598980"", ""1672893796"", ""3190916303"", ""380806748"", ""3812615317""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,1600,5600,14400,1,0,1,0.5,0.1111111111111111,0.3888888888888889,4,3,4,4,0,"[""395867183"", ""3862866912"", ""98582110"", ""4104549924"", ""1144549437"", ""1047818222"", ""3261353684"", ""7409189"", ""465043967""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,6400,3200,16800,1,1,0,0.42857142857142855,0.38095238095238093,0.19047619047619047,4,4,3,4,0,"[""98582110"", ""3862866912"", ""1144549437"", ""26002154"", ""395867183"", ""2603935618"", ""3140772621"", ""1437614329"", ""3399065363"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,7200,12800,23200,0,1,1,0.13793103448275862,0.3103448275862069,0.5517241379310345,4,4,4,3,0,"[""2356412290"", ""1144549437"", ""857669956"", ""1437614329"", ""1378931225"", ""2566692615"", ""2947183272"", ""2121044373"", ""3261353684"", ""395944548""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8000,1600,8000,17600,1,0,1,0.45454545454545453,0.09090909090909091,0.45454545454545453,4,4,4,4,0,"[""395867183"", ""1396247347"", ""3970837787"", ""7409189"", ""2121044373"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
6400,4800,8000,19200,1,1,1,0.3333333333333333,0.25,0.4166666666666667,4,4,4,4,0,"[""98582110"", ""4075861416"", ""1009965641"", ""3077079169"", ""2603935618"", ""1414025773"", ""3577481646"", ""465043967"", ""1998374645""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4000,5600,11200,20800,0,1,1,0.19230769230769232,0.2692307692307692,0.5384615384615384,3,4,4,4,0,"[""3862866912"", ""98582110"", ""395867183"", ""1710079648"", ""2566692615"", ""1378931225"", ""465043967"", ""968099481"", ""2121044373"", ""2519598785""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,6400,8000,17600,0,1,1,0.18181818181818182,0.36363636363636365,0.45454545454545453,4,4,3,3,0,"[""395867183"", ""98582110"", ""1644605047"", ""805079544"", ""2059712766"", ""2566692615"", ""465043967"", ""1998374645"", ""3005970438""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8800,3200,11200,23200,1,0,1,0.3793103448275862,0.13793103448275862,0.4827586206896552,4,4,4,4,0,"[""395867183"", ""3077079169"", ""709540378"", ""1932939246"", ""1672893796"", ""2603935618"", ""2829638276"", ""3577481646"", ""1976391348"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,8800,4800,20800,1,1,1,0.34615384615384615,0.4230769230769231,0.23076923076923078,4,4,4,4,0,"[""3862866912"", ""395867183"", ""98582110"", ""26002154"", ""1144549437"", ""1437614329"", ""1644605047"", ""3028234315"", ""7409189"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,2400,7200,14400,1,0,1,0.3333333333333333,0.16666666666666666,0.5,4,4,4,4,0,"[""98582110"", ""1144549437"", ""395867183"", ""3970837787"", ""4204808176"", ""465043967"", ""2519598785""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
9600,3200,3200,16000,1,0,0,0.6,0.2,0.2,4,4,4,3,0,"[""395867183"", ""1144549437"", ""26002154"", ""98582110"", ""1798666702"", ""3399065363"", ""4139877411"", ""2603935618"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
6400,1600,8800,16800,1,0,1,0.38095238095238093,0.09523809523809523,0.5238095238095238,4,4,4,4,0,"[""395867183"", ""98582110"", ""2064029594"", ""1144549437"", ""2447176615"", ""395944548"", ""3261353684"", ""7409189"", ""465043967""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,8000,9600,20800,0,1,1,0.15384615384615385,0.38461538461538464,0.46153846153846156,4,3,4,4,0,"[""395867183"", ""1144549437"", ""951866250"", ""1437614329"", ""3399065363"", ""2121044373"", ""2519598785""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,1600,5600,12000,1,0,1,0.4,0.13333333333333333,0.4666666666666667,3,3,4,3,0,"[""395867183"", ""668299740"", ""3862866912"", ""1144549437"", ""3074274290"", ""1976391348"", ""3261353684"", ""1998374645""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,800,8000,16000,1,0,1,0.45,0.05,0.5,4,4,4,3,0,"[""395867183"", ""98582110"", ""3862866912"", ""3647584222"", ""1144549437"", ""1437614329"", ""7409189"", ""3577481646""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,2400,8000,15200,1,0,1,0.3157894736842105,0.15789473684210525,0.5263157894736842,4,4,4,4,0,"[""1144549437"", ""26002154"", ""395867183"", ""2829638276"", ""2603935618"", ""2121044373"", ""1976391348"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
10400,10400,12800,33600,1,1,1,0.30952380952380953,0.30952380952380953,0.38095238095238093,4,4,4,4,0,"[""1932939246"", ""3862866912"", ""2739107182"", ""98582110"", ""1144549437"", ""2603935618"", ""3970837787"", ""1437614329"", ""3028234315"", ""3005970438"", ""915014646""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
8000,6400,4000,18400,1,1,0,0.43478260869565216,0.34782608695652173,0.21739130434782608,4,4,4,4,0,"[""2481177645"", ""395867183"", ""4075861416"", ""2407781327"", ""968099481"", ""3190916303""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,1600,8000,16800,1,0,1,0.42857142857142855,0.09523809523809523,0.47619047619047616,4,4,3,3,0,"[""1009965641"", ""3077079169"", ""3862866912"", ""3791587546"", ""98582110"", ""876563814"", ""380806748"", ""2519598785""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,10400,12000,27200,1,1,1,0.17647058823529413,0.38235294117647056,0.4411764705882353,4,3,4,3,0,"[""3862866912"", ""2064029594"", ""3077079169"", ""98582110"", ""1437614329"", ""2603935618"", ""3491236900"", ""112198670"", ""2519598785"", ""7409189"", ""968099481"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
5600,4800,16000,26400,1,1,1,0.21212121212121213,0.18181818181818182,0.6060606060606061,4,4,3,4,0,"[""393974127"", ""3862866912"", ""395867183"", ""98582110"", ""1710079648"", ""1437614329"", ""3731635960"", ""395944548"", ""343572757"", ""677738769""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,4800,3200,12800,1,1,0,0.375,0.375,0.25,4,4,4,4,0,"[""4104549924"", ""395867183"", ""98582110"", ""2603935618"", ""4204808176"", ""2829638276"", ""1644605047"", ""1976391348"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
9600,8000,1600,19200,1,1,0,0.5,0.4166666666666667,0.08333333333333333,4,4,4,3,0,"[""98582110"", ""26002154"", ""395867183"", ""1144549437"", ""2481177645"", ""3970837787"", ""3028234315"", ""1998374645"", ""465043967""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
5600,1600,5600,12800,1,0,1,0.4375,0.125,0.4375,4,3,4,3,0,"[""395867183"", ""3862866912"", ""1932939246"", ""2603935618"", ""465043967"", ""380806748"", ""3261353684""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4800,8000,8800,21600,1,1,1,0.2222222222222222,0.37037037037037035,0.4074074074074074,3,4,4,2,0,"[""1009965641"", ""3077079169"", ""395867183"", ""1144549437"", ""2603935618"", ""3361075077"", ""3731635960"", ""3074274290"", ""395944548"", ""1998374645"", ""380806748"", ""2121044373""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
7200,6400,1600,15200,1,1,0,0.47368421052631576,0.42105263157894735,0.10526315789473684,4,3,4,4,0,"[""395867183"", ""98582110"", ""3862866912"", ""1144549437"", ""393974127"", ""2163598980"", ""2603935618"", ""1644605047"", ""380806748""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
3200,2400,800,6400,0,0,0,0.5,0.375,0.125,4,4,4,4,0,"[""98582110"", ""1144549437"", ""1644605047"", ""1710079648"", ""968099481""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
4000,1600,800,6400,0,0,0,0.625,0.25,0.125,4,3,4,3,0,"[""3862866912"", ""26002154"", ""395867183"", ""2566692615"", ""968099481""]","[2366960452, 2566573207, 2566573207, 3255651252, 2566573207, 3319782965, 3255651252, 3255651252, 3255651252, 2366960452, 2366960452, 2366960452, 3319782965, 3319782965, 3319782965, 2566573207]"
